simulation_name,num_simulations,elapsed_time,netowrk_model,number_of_nodes,number_of_edges,density,diameter,radius,gamma,beta,tmax,R0,average_degree,average_shortest_path,iteration_number,node,S,I,R,max_infection_time,max_infection_len,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,27,38.0,58,0,1,0,1,0.03448,0.3625,0.0,0.09039,1.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,26,24.0,11,0,48,52,25,0.03448,0.31868,0.00357,0.05147,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,25,25.0,56,0,3,2,3,0.06897,0.37908,0.02561,0.10328,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,24,56.0,13,0,46,43,18,0.03448,0.26852,0.00059,0.0087,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,23,16.0,12,0,47,43,24,0.10345,0.42647,0.04127,0.16047,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,22,32.0,11,0,48,55,24,0.03448,0.32044,0.00518,0.0533,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,21,12.0,13,0,46,65,18,0.05172,0.38158,0.01925,0.1193,0.33333
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,20,32.0,14,0,45,45,18,0.03448,0.32044,0.0,0.0533,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,19,11.0,8,0,51,35,14,0.06897,0.39456,0.00535,0.12875,0.16667
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,18,30.0,42,0,17,13,8,0.05172,0.35583,0.00259,0.06486,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,17,8.0,10,0,49,60,25,0.05172,0.37419,0.0019,0.11627,0.66667
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,16,49.0,53,0,6,2,3,0.05172,0.36709,0.01618,0.07805,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,15,55.0,57,0,2,1,2,0.03448,0.28571,0.00089,0.01904,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,14,56.0,56,0,3,2,3,0.03448,0.26852,0.0,0.0087,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,13,40.0,20,0,39,32,13,0.03448,0.31351,0.0,0.05652,1.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,12,19.0,18,0,41,42,19,0.05172,0.34118,0.01368,0.06961,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,11,24.0,12,0,47,36,19,0.03448,0.31868,0.00223,0.05147,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,10,44.0,58,0,1,0,1,0.03448,0.34118,0.00268,0.05711,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,9,40.0,58,0,1,0,1,0.03448,0.31351,0.0,0.05652,1.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,8,24.0,19,0,40,42,21,0.03448,0.31868,0.00595,0.05147,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,7,20.0,4,0,55,40,19,0.10345,0.4,0.03718,0.12121,0.13333
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,6,17.0,58,0,1,0,1,0.03448,0.36943,0.0,0.10827,1.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,5,13.0,13,0,46,48,21,0.05172,0.35152,0.02228,0.0746,0.33333
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,4,39.0,57,0,2,1,2,0.05172,0.32044,0.00238,0.05825,0.33333
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,3,12.0,8,0,51,48,29,0.05172,0.38158,0.00535,0.1193,0.33333
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,2,25.0,58,0,1,0,1,0.06897,0.37908,0.01071,0.10328,0.0
Simul_FB04-Facebook04-barabasi_albert,100,142.18905,barabasi_albert,59,114,0.06663,5,3,0.5,0.5,40,,3.86441,2.7931,1,41.0,14,0,45,47,18,0.03448,0.31183,0.00202,0.02917,0.0
